"Time (s)","Illuminance (lx)"
2.562699992E3,0.000000000E0
2.563050005E3,0.000000000E0
2.563400019E3,0.000000000E0
2.563750000E3,0.000000000E0
2.564100014E3,0.000000000E0
2.564449995E3,0.000000000E0
2.564800009E3,0.000000000E0
2.565149991E3,0.000000000E0
2.565500003E3,0.000000000E0
2.565850017E3,0.000000000E0
2.566199998E3,1.000000000E0
2.566550013E3,0.000000000E0
2.566899995E3,0.000000000E0
2.567250008E3,0.000000000E0
2.567599991E3,0.000000000E0
2.567950002E3,0.000000000E0
2.568300017E3,0.000000000E0
2.568649998E3,0.000000000E0
2.569000011E3,0.000000000E0
2.569349994E3,0.000000000E0
2.569700006E3,0.000000000E0
2.570049989E3,0.000000000E0
2.570400002E3,0.000000000E0
2.570750016E3,0.000000000E0
2.571099997E3,0.000000000E0
2.571450009E3,0.000000000E0
2.571799992E3,0.000000000E0
2.572150005E3,0.000000000E0
2.572500019E3,0.000000000E0
2.572850000E3,0.000000000E0
2.573200014E3,0.000000000E0
2.573549995E3,0.000000000E0
2.573900009E3,0.000000000E0
2.574249991E3,0.000000000E0
2.574600003E3,1.000000000E0
2.574950017E3,0.000000000E0
2.575299998E3,0.000000000E0
2.575650013E3,0.000000000E0
2.575999995E3,0.000000000E0
2.576350008E3,0.000000000E0
2.576699991E3,1.000000000E0
2.577050003E3,0.000000000E0
2.577400017E3,0.000000000E0
2.577749998E3,0.000000000E0
2.578100011E3,0.000000000E0
2.578449994E3,0.000000000E0
2.578800006E3,0.000000000E0
2.579149989E3,1.000000000E0
2.579500002E3,0.000000000E0
2.579850016E3,0.000000000E0
2.580199997E3,0.000000000E0
2.580550009E3,0.000000000E0
2.580899992E3,0.000000000E0
2.581250005E3,0.000000000E0
2.581600019E3,0.000000000E0
2.581950000E3,0.000000000E0
2.582300014E3,0.000000000E0
2.582649995E3,0.000000000E0
2.583000009E3,0.000000000E0
2.583349992E3,0.000000000E0
2.583700003E3,0.000000000E0
2.584050017E3,0.000000000E0
2.584399998E3,0.000000000E0
2.584750012E3,1.000000000E0
2.585099995E3,0.000000000E0
2.585450008E3,0.000000000E0
2.585799991E3,0.000000000E0
2.586150003E3,0.000000000E0
2.586500017E3,0.000000000E0
2.586849998E3,0.000000000E0
2.587200011E3,1.000000000E0
2.587549994E3,0.000000000E0
2.587900006E3,0.000000000E0
2.588249989E3,0.000000000E0
2.588600002E3,0.000000000E0
2.588950016E3,0.000000000E0
2.589299997E3,1.000000000E0
2.589650009E3,0.000000000E0
2.589999992E3,0.000000000E0
2.590350005E3,1.000000000E0
2.590700019E3,0.000000000E0
2.591050000E3,0.000000000E0
2.591400014E3,0.000000000E0
2.591749995E3,1.000000000E0
2.592100009E3,0.000000000E0
2.592449992E3,0.000000000E0
2.592800003E3,0.000000000E0
2.593150017E3,0.000000000E0
2.593499998E3,0.000000000E0
2.593850012E3,0.000000000E0
2.594199995E3,1.000000000E0
2.594550008E3,0.000000000E0
2.594899991E3,0.000000000E0
2.595250003E3,1.000000000E0
2.595600017E3,0.000000000E0
2.595949998E3,0.000000000E0
2.596300011E3,0.000000000E0
2.596649994E3,0.000000000E0
2.597000006E3,0.000000000E0
2.597349989E3,0.000000000E0
2.597700002E3,1.000000000E0
2.598050016E3,0.000000000E0
2.598399997E3,0.000000000E0
2.598750011E3,0.000000000E0
2.599099992E3,0.000000000E0
2.599450006E3,0.000000000E0
2.599800019E3,1.000000000E0
2.600150000E3,0.000000000E0
2.600500014E3,0.000000000E0
2.600849995E3,0.000000000E0
2.601200009E3,1.000000000E0
2.601549992E3,0.000000000E0
2.601900005E3,0.000000000E0
2.602250017E3,0.000000000E0
2.602600000E3,0.000000000E0
2.602950012E3,0.000000000E0
2.603299995E3,0.000000000E0
2.603650008E3,0.000000000E0
2.603999991E3,0.000000000E0
2.604350003E3,1.000000000E0
2.604700017E3,0.000000000E0
2.605049998E3,0.000000000E0
2.605400013E3,0.000000000E0
2.605749994E3,0.000000000E0
2.606100006E3,0.000000000E0
2.606449989E3,0.000000000E0
2.606800002E3,0.000000000E0
2.607150016E3,0.000000000E0
2.607499997E3,0.000000000E0
2.607850011E3,0.000000000E0
2.608199992E3,0.000000000E0
2.608550006E3,0.000000000E0
2.608900019E3,0.000000000E0
2.609250000E3,1.000000000E0
2.609600014E3,0.000000000E0
2.609949995E3,0.000000000E0
2.610300009E3,0.000000000E0
2.610649992E3,0.000000000E0
2.611000005E3,0.000000000E0
2.611350019E3,0.000000000E0
2.611700000E3,0.000000000E0
2.612050014E3,0.000000000E0
2.612399995E3,0.000000000E0
2.612750008E3,0.000000000E0
2.613099991E3,0.000000000E0
2.613450003E3,1.000000000E0
2.613800017E3,0.000000000E0
2.614149998E3,0.000000000E0
2.614500011E3,0.000000000E0
2.614849994E3,1.000000000E0
2.615200006E3,0.000000000E0
2.615549989E3,0.000000000E0
2.615900002E3,0.000000000E0
2.616250016E3,0.000000000E0
2.616599997E3,0.000000000E0
2.616950011E3,0.000000000E0
2.617299992E3,0.000000000E0
2.617650006E3,0.000000000E0
2.618000019E3,0.000000000E0
2.618350000E3,0.000000000E0
2.618700014E3,0.000000000E0
2.619049995E3,0.000000000E0
2.619400009E3,1.000000000E0
2.619749992E3,0.000000000E0
2.620100005E3,0.000000000E0
2.620450019E3,0.000000000E0
2.620800000E3,0.000000000E0
2.621150014E3,0.000000000E0
2.621499995E3,0.000000000E0
2.621850008E3,0.000000000E0
2.622199991E3,0.000000000E0
2.622550003E3,0.000000000E0
2.622900017E3,0.000000000E0
2.623249998E3,0.000000000E0
2.623600012E3,0.000000000E0
2.623949994E3,0.000000000E0
2.624300008E3,0.000000000E0
2.624649989E3,0.000000000E0
2.625000002E3,0.000000000E0
2.625350016E3,1.000000000E0
2.625699997E3,0.000000000E0
2.626050011E3,0.000000000E0
2.626399994E3,0.000000000E0
2.626750006E3,0.000000000E0
2.627100019E3,0.000000000E0
2.627450000E3,0.000000000E0
2.627800014E3,0.000000000E0
2.628149995E3,0.000000000E0
2.628500009E3,0.000000000E0
2.628849992E3,0.000000000E0
2.629200005E3,0.000000000E0
2.629550019E3,0.000000000E0
2.629900000E3,1.000000000E0
2.630250014E3,0.000000000E0
2.630599995E3,0.000000000E0
2.630950008E3,0.000000000E0
2.631299991E3,0.000000000E0
2.631650003E3,0.000000000E0
2.632000017E3,0.000000000E0
2.632349998E3,1.000000000E0
2.632700012E3,0.000000000E0
2.633049994E3,0.000000000E0
2.633400008E3,0.000000000E0
2.633749989E3,0.000000000E0
2.634100002E3,0.000000000E0
2.634450016E3,0.000000000E0
2.634799997E3,0.000000000E0
2.635150011E3,0.000000000E0
2.635499994E3,0.000000000E0
2.635850006E3,0.000000000E0
2.636200020E3,0.000000000E0
2.636550002E3,0.000000000E0
2.636900014E3,0.000000000E0
2.637249997E3,0.000000000E0
2.637600009E3,0.000000000E0
2.637949992E3,1.000000000E0
2.638300005E3,0.000000000E0
2.638650019E3,0.000000000E0
2.639000000E3,0.000000000E0
2.639350014E3,0.000000000E0
2.639699995E3,0.000000000E0
2.640050008E3,0.000000000E0
2.640399991E3,1.000000000E0
2.640750003E3,0.000000000E0
2.641100017E3,0.000000000E0
2.641449998E3,0.000000000E0
2.641800013E3,0.000000000E0
2.642149994E3,0.000000000E0
2.642500008E3,1.000000000E0
2.642849989E3,0.000000000E0
2.643200002E3,0.000000000E0
2.643550016E3,1.000000000E0
2.643899997E3,0.000000000E0
2.644250011E3,0.000000000E0
2.644599994E3,0.000000000E0
2.644950006E3,0.000000000E0
2.645300019E3,0.000000000E0
2.645650002E3,0.000000000E0
2.646000014E3,0.000000000E0
2.646349997E3,0.000000000E0
2.646700009E3,0.000000000E0
2.647049992E3,0.000000000E0
2.647400005E3,0.000000000E0
2.647750019E3,0.000000000E0
2.648100000E3,0.000000000E0
2.648450014E3,1.000000000E0
2.648799995E3,0.000000000E0
2.649150008E3,0.000000000E0
2.649499991E3,0.000000000E0
2.649850003E3,0.000000000E0
2.650200017E3,0.000000000E0
2.650549998E3,0.000000000E0
2.650900013E3,0.000000000E0
2.651249994E3,0.000000000E0
2.651600008E3,0.000000000E0
2.651949991E3,0.000000000E0
2.652300002E3,0.000000000E0
2.652650016E3,0.000000000E0
2.652999997E3,0.000000000E0
2.653350011E3,0.000000000E0
2.653699994E3,0.000000000E0
2.654050006E3,0.000000000E0
2.654400020E3,0.000000000E0
2.654750002E3,0.000000000E0
2.655100016E3,0.000000000E0
2.655449997E3,1.000000000E0
2.655800009E3,0.000000000E0
2.656149992E3,0.000000000E0
2.656500005E3,0.000000000E0
2.656850019E3,0.000000000E0
2.657200000E3,0.000000000E0
2.657550014E3,1.000000000E0
2.657899995E3,0.000000000E0
2.658250008E3,0.000000000E0
2.658599991E3,0.000000000E0
2.658950003E3,0.000000000E0
2.659300017E3,0.000000000E0
2.659649998E3,0.000000000E0
2.660000012E3,1.000000000E0
2.660349995E3,0.000000000E0
2.660700008E3,0.000000000E0
2.661049991E3,0.000000000E0
2.661400003E3,0.000000000E0
2.661750016E3,0.000000000E0
2.662099998E3,0.000000000E0
2.662450011E3,0.000000000E0
2.662799994E3,0.000000000E0
2.663150006E3,0.000000000E0
2.663499989E3,2.000000000E0
2.663850002E3,0.000000000E0
2.664200016E3,0.000000000E0
2.664549997E3,0.000000000E0
2.664900009E3,0.000000000E0
2.665249992E3,0.000000000E0
2.665600005E3,0.000000000E0
2.665950019E3,0.000000000E0
2.666300000E3,0.000000000E0
2.666650014E3,0.000000000E0
2.666999995E3,0.000000000E0
2.667350009E3,0.000000000E0
2.667699991E3,0.000000000E0
2.668050003E3,2.000000000E0
2.668400017E3,0.000000000E0
2.668749998E3,0.000000000E0
2.669100012E3,1.000000000E0
2.669449995E3,0.000000000E0
2.669800008E3,0.000000000E0
2.670149991E3,0.000000000E0
2.670500003E3,0.000000000E0
2.670850017E3,0.000000000E0
2.671199998E3,0.000000000E0
2.671550011E3,0.000000000E0
2.671899994E3,0.000000000E0
2.672250006E3,0.000000000E0
2.672599989E3,3.000000000E0
2.672950002E3,0.000000000E0
2.673300016E3,0.000000000E0
2.673649997E3,0.000000000E0
2.674000009E3,0.000000000E0
2.674349992E3,0.000000000E0
2.674700005E3,0.000000000E0
2.675050019E3,0.000000000E0
2.675400000E3,0.000000000E0
2.675750014E3,0.000000000E0
2.676099995E3,1.000000000E0
2.676450009E3,0.000000000E0
2.676799991E3,0.000000000E0
2.677150003E3,0.000000000E0
2.677500017E3,0.000000000E0
2.677849998E3,0.000000000E0
2.678200012E3,1.000000000E0
2.678549995E3,0.000000000E0
2.678900008E3,0.000000000E0
2.679249991E3,1.000000000E0
2.679600003E3,0.000000000E0
2.679950017E3,0.000000000E0
2.680299998E3,0.000000000E0
2.680650011E3,3.000000000E0
2.680999994E3,0.000000000E0
2.681350006E3,0.000000000E0
2.681699989E3,1.000000000E0
2.682050002E3,0.000000000E0
2.682400016E3,0.000000000E0
2.682749997E3,1.000000000E0
2.683100011E3,0.000000000E0
2.683449992E3,0.000000000E0
2.683800005E3,0.000000000E0
2.684150019E3,1.000000000E0
2.684500000E3,0.000000000E0
2.684850014E3,0.000000000E0
2.685199995E3,1.000000000E0
2.685550009E3,0.000000000E0
2.685899992E3,0.000000000E0
2.686250003E3,1.000000000E0
2.686600017E3,0.000000000E0
2.686949998E3,0.000000000E0
2.687300013E3,2.000000000E0
2.687649995E3,0.000000000E0
2.688000008E3,0.000000000E0
2.688349991E3,0.000000000E0
2.688700003E3,1.000000000E0
2.689050017E3,0.000000000E0
2.689399998E3,0.000000000E0
2.689750011E3,0.000000000E0
2.690099994E3,0.000000000E0
2.690450006E3,0.000000000E0
2.690799989E3,2.000000000E0
2.691150002E3,0.000000000E0
2.691500016E3,0.000000000E0
2.691849997E3,0.000000000E0
2.692200011E3,0.000000000E0
2.692549992E3,0.000000000E0
2.692900006E3,1.000000000E0
2.693250019E3,1.000000000E0
2.693600000E3,0.000000000E0
2.693950014E3,0.000000000E0
2.694299995E3,0.000000000E0
2.694650009E3,0.000000000E0
2.694999992E3,0.000000000E0
2.695350003E3,1.000000000E0
2.695700017E3,0.000000000E0
2.696049998E3,0.000000000E0
2.696400013E3,1.000000000E0
2.696749995E3,0.000000000E0
2.697100008E3,0.000000000E0
2.697449991E3,2.000000000E0
2.697800003E3,0.000000000E0
2.698150017E3,0.000000000E0
2.698499998E3,0.000000000E0
2.698850011E3,1.000000000E0
2.699199994E3,0.000000000E0
2.699550006E3,1.000000000E0
2.699899989E3,0.000000000E0
2.700250002E3,0.000000000E0
2.700600016E3,0.000000000E0
2.700949997E3,2.000000000E0
2.701300011E3,0.000000000E0
2.701649992E3,0.000000000E0
2.702000006E3,1.000000000E0
2.702350019E3,0.000000000E0
2.702700000E3,0.000000000E0
2.703050014E3,1.000000000E0
2.703399995E3,1.000000000E0
2.703750009E3,0.000000000E0
2.704099992E3,0.000000000E0
2.704450005E3,0.000000000E0
2.704800019E3,0.000000000E0
2.705150000E3,0.000000000E0
2.705500012E3,2.000000000E0
2.705849995E3,0.000000000E0
2.706200008E3,0.000000000E0
2.706549991E3,2.000000000E0
2.706900003E3,0.000000000E0
2.707250017E3,0.000000000E0
2.707599998E3,1.000000000E0
2.707950011E3,0.000000000E0
2.708299994E3,0.000000000E0
2.708650006E3,0.000000000E0
2.708999989E3,2.000000000E0
2.709350002E3,0.000000000E0
2.709700016E3,1.000000000E0
2.710049997E3,0.000000000E0
2.710400011E3,0.000000000E0
2.710749992E3,0.000000000E0
2.711100006E3,2.000000000E0
2.711450019E3,0.000000000E0
2.711800000E3,0.000000000E0
2.712150014E3,0.000000000E0
2.712499995E3,0.000000000E0
2.712850009E3,0.000000000E0
2.713199992E3,1.000000000E0
2.713550005E3,0.000000000E0
2.713900019E3,0.000000000E0
2.714250000E3,2.000000000E0
2.714600014E3,0.000000000E0
2.714949995E3,0.000000000E0
2.715300008E3,0.000000000E0
2.715649991E3,2.000000000E0
2.716000003E3,0.000000000E0
2.716350017E3,0.000000000E0
2.716699998E3,0.000000000E0
2.717050011E3,1.000000000E0
2.717399994E3,0.000000000E0
2.717750006E3,2.000000000E0
2.718099989E3,0.000000000E0
2.718450002E3,0.000000000E0
2.718800016E3,0.000000000E0
2.719149997E3,1.000000000E0
2.719500011E3,0.000000000E0
2.719849994E3,0.000000000E0
2.720200006E3,0.000000000E0
2.720550019E3,0.000000000E0
2.720900000E3,0.000000000E0
2.721250014E3,1.000000000E0
2.721599995E3,1.000000000E0
2.721950009E3,0.000000000E0
2.722299992E3,2.000000000E0
2.722650005E3,0.000000000E0
2.723000019E3,0.000000000E0
2.723350000E3,0.000000000E0
2.723700014E3,2.000000000E0
2.724049995E3,0.000000000E0
2.724400008E3,0.000000000E0
2.724749991E3,0.000000000E0
2.725100003E3,0.000000000E0
2.725450017E3,0.000000000E0
2.725799998E3,3.000000000E0
2.726150013E3,0.000000000E0
2.726499994E3,0.000000000E0
2.726850008E3,0.000000000E0
2.727199989E3,0.000000000E0
2.727550002E3,0.000000000E0
2.727900016E3,0.000000000E0
2.728249997E3,0.000000000E0
2.728600011E3,0.000000000E0
2.728949994E3,0.000000000E0
2.729300006E3,2.000000000E0
2.729650019E3,0.000000000E0
2.730000000E3,0.000000000E0
2.730350014E3,0.000000000E0
2.730699997E3,0.000000000E0
2.731050009E3,0.000000000E0
2.731399992E3,0.000000000E0
2.731750005E3,2.000000000E0
2.732100019E3,0.000000000E0
2.732450000E3,0.000000000E0
2.732800014E3,0.000000000E0
2.733149995E3,0.000000000E0
2.733500008E3,0.000000000E0
2.733849991E3,2.000000000E0
2.734200003E3,0.000000000E0
2.734550017E3,0.000000000E0
2.734899998E3,0.000000000E0
2.735250012E3,0.000000000E0
2.735599994E3,0.000000000E0
2.735950008E3,0.000000000E0
2.736299989E3,0.000000000E0
2.736650002E3,0.000000000E0
2.737000016E3,1.000000000E0
2.737349997E3,0.000000000E0
2.737700011E3,0.000000000E0
2.738049994E3,0.000000000E0
2.738400006E3,3.000000000E0
2.738750020E3,0.000000000E0
2.739100002E3,0.000000000E0
2.739450016E3,0.000000000E0
2.739799997E3,0.000000000E0
2.740150009E3,0.000000000E0
2.740499992E3,0.000000000E0
2.740850005E3,0.000000000E0
2.741200019E3,0.000000000E0
2.741550000E3,0.000000000E0
2.741900014E3,2.000000000E0
2.742249995E3,0.000000000E0
2.742600008E3,0.000000000E0
2.742949991E3,1.000000000E0
2.743300003E3,0.000000000E0
2.743650017E3,0.000000000E0
2.743999998E3,0.000000000E0
2.744350012E3,0.000000000E0
2.744699994E3,0.000000000E0
2.745050008E3,1.000000000E0
2.745399989E3,0.000000000E0
2.745750002E3,0.000000000E0
2.746100016E3,0.000000000E0
2.746449997E3,3.000000000E0
2.746800011E3,0.000000000E0
2.747149994E3,0.000000000E0
2.747500006E3,0.000000000E0
2.747850020E3,0.000000000E0
2.748200002E3,0.000000000E0
2.748550016E3,1.000000000E0
2.748899997E3,1.000000000E0
2.749250009E3,0.000000000E0
2.749599992E3,0.000000000E0
2.749950005E3,0.000000000E0
2.750300019E3,0.000000000E0
2.750650000E3,0.000000000E0
2.751000014E3,0.000000000E0
2.751349995E3,0.000000000E0
2.751700009E3,0.000000000E0
2.752049991E3,1.000000000E0
2.752400003E3,0.000000000E0
2.752750017E3,0.000000000E0
2.753099998E3,2.000000000E0
2.753450012E3,0.000000000E0
2.753799994E3,0.000000000E0
2.754150008E3,0.000000000E0
2.754499991E3,1.000000000E0
2.754850003E3,0.000000000E0
2.755200016E3,1.000000000E0
2.755549997E3,0.000000000E0
2.755900011E3,0.000000000E0
2.756249994E3,0.000000000E0
2.756600006E3,2.000000000E0
2.756950020E3,0.000000000E0
2.757300002E3,0.000000000E0
2.757650016E3,0.000000000E0
2.757999997E3,1.000000000E0
2.758350009E3,0.000000000E0
2.758699992E3,2.000000000E0
2.759050005E3,0.000000000E0
2.759400019E3,0.000000000E0
2.759750000E3,0.000000000E0
2.760100014E3,0.000000000E0
2.760449995E3,0.000000000E0
2.760800009E3,0.000000000E0
2.761149991E3,1.000000000E0
2.761500003E3,0.000000000E0
2.761850017E3,0.000000000E0
2.762199998E3,2.000000000E0
2.762550013E3,0.000000000E0
2.762899995E3,0.000000000E0
2.763250008E3,2.000000000E0
2.763599991E3,0.000000000E0
2.763950003E3,0.000000000E0
2.764300016E3,0.000000000E0
2.764649997E3,1.000000000E0
2.765000011E3,0.000000000E0
2.765349994E3,0.000000000E0
2.765700006E3,0.000000000E0
2.766049989E3,0.000000000E0
2.766400002E3,0.000000000E0
2.766750016E3,3.000000000E0
2.767099997E3,0.000000000E0
2.767450009E3,0.000000000E0
2.767799992E3,2.000000000E0
2.768150005E3,1.000000000E0
2.768500019E3,0.000000000E0
2.768850000E3,0.000000000E0
2.769200014E3,0.000000000E0
2.769549995E3,0.000000000E0
2.769900009E3,2.000000000E0
2.770249991E3,0.000000000E0
2.770600003E3,0.000000000E0
2.770950017E3,0.000000000E0
2.771299998E3,3.000000000E0
2.771650013E3,0.000000000E0
2.771999995E3,0.000000000E0
2.772350008E3,0.000000000E0
2.772699991E3,0.000000000E0
2.773050003E3,0.000000000E0
2.773400017E3,1.000000000E0
2.773749997E3,0.000000000E0
2.774100011E3,0.000000000E0
2.774449994E3,0.000000000E0
2.774800006E3,3.000000000E0
2.775149989E3,0.000000000E0
2.775500002E3,0.000000000E0
2.775850016E3,0.000000000E0
2.776199997E3,0.000000000E0
2.776550009E3,0.000000000E0
2.776899992E3,2.000000000E0
2.777250005E3,0.000000000E0
2.777600019E3,0.000000000E0
2.777950000E3,1.000000000E0
2.778300014E3,0.000000000E0
2.778649995E3,0.000000000E0
2.779000009E3,0.000000000E0
2.779349992E3,0.000000000E0
2.779700003E3,0.000000000E0
2.780050017E3,0.000000000E0
2.780399998E3,0.000000000E0
2.780750012E3,0.000000000E0
2.781099995E3,0.000000000E0
2.781450008E3,2.000000000E0
2.781799991E3,0.000000000E0
2.782150003E3,0.000000000E0
2.782500017E3,0.000000000E0
2.782849998E3,0.000000000E0
2.783200011E3,0.000000000E0
2.783549994E3,0.000000000E0
2.783900006E3,0.000000000E0
2.784249989E3,0.000000000E0
2.784600002E3,0.000000000E0
2.784950016E3,2.000000000E0
2.785299997E3,0.000000000E0
2.785650011E3,0.000000000E0
2.785999992E3,1.000000000E0
2.786350005E3,0.000000000E0
2.786700019E3,0.000000000E0
2.787050000E3,0.000000000E0
2.787400014E3,0.000000000E0
2.787749995E3,0.000000000E0
2.788100009E3,2.000000000E0
2.788449992E3,1.000000000E0
2.788800003E3,0.000000000E0
2.789150017E3,0.000000000E0
2.789499998E3,2.000000000E0
2.789850012E3,0.000000000E0
2.790199995E3,0.000000000E0
2.790550008E3,0.000000000E0
2.790899991E3,1.000000000E0
2.791250003E3,0.000000000E0
2.791600017E3,2.000000000E0
2.791949998E3,1.000000000E0
2.792300011E3,0.000000000E0
2.792649994E3,1.000000000E0
2.793000006E3,0.000000000E0
2.793349989E3,0.000000000E0
2.793700002E3,0.000000000E0
2.794050016E3,0.000000000E0
2.794399997E3,0.000000000E0
2.794750011E3,0.000000000E0
2.795099992E3,2.000000000E0
2.795450005E3,0.000000000E0
2.795800019E3,0.000000000E0
2.796150000E3,2.000000000E0
2.796500014E3,0.000000000E0
2.796849995E3,0.000000000E0
2.797200009E3,0.000000000E0
2.797549992E3,0.000000000E0
2.797900003E3,0.000000000E0
2.798250017E3,2.000000000E0
2.798599998E3,0.000000000E0
2.798950012E3,0.000000000E0
2.799299995E3,0.000000000E0
2.799650008E3,2.000000000E0
2.799999991E3,0.000000000E0
2.800350003E3,0.000000000E0
2.800700017E3,0.000000000E0
2.801049998E3,0.000000000E0
2.801400011E3,0.000000000E0
2.801749994E3,0.000000000E0
2.802100006E3,0.000000000E0
2.802449989E3,0.000000000E0
2.802800002E3,2.000000000E0
2.803150016E3,0.000000000E0
2.803499997E3,0.000000000E0
2.803850011E3,0.000000000E0
2.804199992E3,2.000000000E0
2.804550006E3,0.000000000E0
2.804900019E3,0.000000000E0
2.805250000E3,1.000000000E0
2.805600014E3,1.000000000E0
2.805949995E3,0.000000000E0
2.806300009E3,0.000000000E0
2.806649992E3,0.000000000E0
2.807000003E3,0.000000000E0
2.807350017E3,0.000000000E0
2.807700000E3,2.000000000E0
2.808050014E3,0.000000000E0
2.808399995E3,0.000000000E0
2.808750008E3,0.000000000E0
2.809099991E3,0.000000000E0
2.809450003E3,0.000000000E0
2.809800017E3,2.000000000E0
2.810149998E3,0.000000000E0
2.810500011E3,0.000000000E0
2.810849994E3,1.000000000E0
2.811200006E3,1.000000000E0
2.811549989E3,0.000000000E0
2.811900002E3,0.000000000E0
2.812250016E3,1.000000000E0
2.812599997E3,0.000000000E0
2.812950011E3,1.000000000E0
2.813299992E3,0.000000000E0
2.813650006E3,0.000000000E0
2.814000019E3,0.000000000E0
2.814350000E3,2.000000000E0
2.814700014E3,0.000000000E0
2.815049995E3,0.000000000E0
2.815400009E3,0.000000000E0
2.815749992E3,0.000000000E0
2.816100005E3,0.000000000E0
2.816450017E3,0.000000000E0
2.816800000E3,0.000000000E0
2.817150014E3,0.000000000E0
2.817499995E3,0.000000000E0
2.817850008E3,2.000000000E0
2.818199991E3,0.000000000E0
2.818550003E3,0.000000000E0
2.818900017E3,1.000000000E0
2.819249998E3,0.000000000E0
2.819600011E3,0.000000000E0
